CodigoArticulo,DESCRIPCION,PRESENTACION,Precios,GrupoTerapeutico,Año
10064,Acetaminofen (Paracetamol) 100 mg Supositorio,Supositorio 100 mg,5.0,Analgesico,2023
1037,Acetaminofén (Paracetamol) Gotas Pedatricas 100 mg/ml,Frasco Gotero 15 ml,15.0,Analgesico,2023
10227,Acetaminofen (Paracetamol) Jbe. 125mg/5ml,Frasco 120 ml,15.0,Analgesico,2023
10741,Acetaminofen+Cafeina,Tableta 500mg/65 mg,25.0,Analgesico-Antimigranoso,2023
10593,Acetato De Medroxiprogesterona Inyección de Liberación Retardada 150 mg/ml,Vial,50.0,Hormona Contraceptiva,2023
9370,Acetilcisteína,Ampolla 300 mg/3 ml,15.0,Mucolitico,2023
1252,Aciclovir,Tableta 400 mg,1.5,Antiviral,2023
9371,Aciclovir 200 mg/5 mL Suspensión,Frasco 60 ml,40.0,Antiviral,2023
1251,Aciclovir Crema,Tubo de 5 g,10.0,Antiviral,2023
1041,Acido Acetilsalicílico 325mg,Tableta 325 mg,1.0,Analgesico,2023
1042,Acido Acetilsalicílico 81mg,Tableta 81 mg,0.5,Cardiovascular,2023
9329,Acido Ascórbico (Vit. C) 500 mg,Tableta 500 mg,2.0,Vitamina,2023
1346,Acido Fólico 5 mg,Tableta 5 mg,0.2,Vitamina,2023
9358,Acido Fólico + Vit. B12 (5mg + 500mcg)/ 5mL,Frasco 120 ml,25.0,Vitamina,2023
1345,Acido Fólico 5mg/5mL Jarabe,Frasco 120 ml,13.0,Antianemico,2023
1946,Acido Mefenámico,Tableta 500 mg,0.7,Antiinflamatorio No Esteroid,2023
9501,Ácido Valpróico,Tableta 50 mg,12.0,Anticonvulsivante,2023
1696,Acido valproico 200 mg/ml Solucion Oral,Frasco 40 ml,90.0,Anticonvulsivante,2023
1891,Agua Para Inyectable,Ampolla 10 ml,3.0,Insumo Hospitalario,2023
1893,Agua Para Inyetable,Ampolla 5 ml,3.0,Insumo Hospitalario,2023
1216,Albendazol Suspensión (dosis única),Sobre 400 mg/10 ml,5.0,Antihelmintico,2023
1215,Albendazol 400 mg (dosis unica),Tableta 400 mg,1.0,Antihelmintico,2023
9030,Albúmina Humana 20%,Frasco 50 ml,2000.0,Sustituto Del Plasma,2023
9079,Alcohol Isopropílico,Frasco 120 ml,20.0,Insumo Hospitalario,2023
9344,Alendronato,Tableta 70 mg,1.0,Bifosfonato,2023
9510,Algodón Torunda,Funda 7 g,5.0,Insumo Hospitalario,2023
9718,Alopurinol 300 mg,Tableta 300 mg,1.5,Uricosurico,2023
1845,Ambroxol,Tableta 30 mg,3.0,Mucolitico,2023
9519,Ambroxol 15 mg/5mL Jarabe,Frasco 120 ml,15.0,Mucolitico,2023
1120,Amikacina,Vial 500 mg/2 ml,15.0,Antibiotico,2023
9376,Amiodarona,Tableta 200 mg,4.0,Cardiovascular,2023
1772,Amitriptilína,Tableta 25 mg,1.5,Antidepresivo,2023
1405,Amlodipina,Tableta 5 mg,0.2,Cardiovascular,2023
1404,Amlodipina,Tableta 10 mg,0.2,Cardiovascular,2023
2816,Amoxicilina,Capsula 500 mg,1.0,Antibacteriano,2023
3289,Amoxicilina + Ácido Clavulánico,Capsula 500 mg/125 mg,5.0,Antibiotico,2023
3290,Amoxicilina 250 mg + Ácido Clavulánico 62.5 mg /5mL,Frasco 60 ml,60.0,Antibiotico,2023
3288,Amoxicilina 250mg/5mL Polvo para Suspensión Frasco 120 mL,Frasco 120 ml,25.0,Antibacteriano,2023
1605,Antiespasmódico (N-Butil Bromuro-Hioscina) 20 mg/1 ml,Ampolla,15.0,Antiespasmodico,2023
1606,Antiespasmodico N-Butil Hioscina-Bromuro de Hioscina,Tableta 10 mg,5.0,Antiespasmodico,2023
10982,Antigripal,Tableta,3.0,Antigripal,2023
1877,Antigripal (con Dextrometorfan 10 mg),Frasco 120 ml,15.0,Antigripal,2023
9484,Atenolol,Tableta 50 mg,0.2,Cardiovascular,2023
1378,Atenolol,Tableta 100 mg,0.3,Cardiovascular,2023
1381,Atenolol + Clortalidona,Tableta 50 mg/12.5 mg,1.5,Cardiovascular,2023
1379,Atenolol + Clortalidona 100 mg / 25 mg,Tableta 100mg/25mg,2.0,Cardiovascular,2023
9483,Azitromicina,Capsula 500 mg,4.0,Antibacteriano,2023
9482,Azitromicina 200 mg/5mL Polvo para Suspensión,Frasco 30 ml,25.0,Antibacteriano,2023
2031,Bajante De Suero,Unidad,10.0,Insumo Hospitalario,2023
9491,Bastón Ajustable de Aluminio Cuatro Apoyos,Unidad,350.0,Insumo Ortopedico,2023
9490,Bastón Ajustable de Aluminio un Apoyo,Unidad,200.0,Insumo Ortopedico,2023
9646,Betahistina,Tableta 6 mg,3.0,Antivertiginoso,2023
9174,Betametasona 0.1% Crema,Tubo 15 g,50.0,Antiinflamatorio Esteroideo,2023
9796,Bismuto Subsalicilato Suspension Oral,Frasco 100 ml,50.0,Antidiarreico,2023
10251,Bisoprolol,Tableta 2.5 mg,3.0,Cardiovascular,2023
10252,Bisoprolol,Tableta 5 mg,3.0,Cardiovascular,2023
2005,Bolsa Colectora de Orina 2 L,Unidad,10.0,Insumo Hospitalario,2023
2006,Bolsa Colectora de Orina Pediátrica 100 mL,Unidad,5.0,Insumo Hospitalario,2023
10255,Budesonida 100 mcg/Inhalaion,Frasco Spray,390.0,Antiinflamatorio Esteroideo,2023
10330,Cabestrillo Sencillo (L),Unidad,150.0,Insumo Ortopedico,2023
10331,Cabestrillo Sencillo (S),Unidad,150.0,Insumo Ortopedico,2023
9489,Cabestrillo Sencillo Medium,Unidad,150.0,Insumo Ortopedico,2023
10417,Calamina Locion 0.15%,Frasco 120 ml,45.0,Emoliente Cutaneo,2023
1897,Calcio Carbonato 600 mg + Vit. D3 400UI,Tableta 600mg/400 UI,1.0,Vitamina,2023
10631,Candesartan,Tableta 16 mg,2.5,Cardiovascular,2023
10744,Candesartan,Tableta 32 mg,3.5,Cardiovascular,2023
1433,Captoprilo,Tableta 50 mg,0.7,Cardiovascular,2023
1105,Carbamacepina,Tableta 200 mg,1.0,Trastorno Bipolar,2023
9275,Carbonato de Litio,Tableta 300 mg,3.0,Trastorno Bipolar,2023
9033,Carvedilol,Tableta 25 mg,1.5,Cardiovascular,2023
9031,Carvedilol,Tableta 6.25 mg,0.7,Cardiovascular,2023
9032,Carvedilol,Tableta 12.5 mg,0.7,Cardiovascular,2023
2223,Catéter E.V. # 18,Unidad,15.0,Insumo Hospitalario,2023
2224,Catéter E.V. # 20,Unidad,15.0,Insumo Hospitalario,2023
2225,Catéter E.V. # 22,Unidad,15.0,Insumo Hospitalario,2023
2226,Catéter E.V. # 24,Unidad,15.0,Insumo Hospitalario,2023
1136,Cefalexina,Capsula 500 mg,2.0,Antibacteriano,2023
1137,Cefalexina 250 mg/5mL Suspensión,Frasco 120 ml,35.0,Antibacteriano,2023
1147,Ceftriazona 1g,Vial,10.0,Antibacteriano,2023
9529,Cetirizina,Tableta 10 mg,0.5,Antihistaminico,2023
10254,Cetirizina Jbe.5mg/5ml,Frasco 60 ml,20.0,Antihistaminico,2023
1150,Ciprofloxacina,Tableta 500 mg,1.0,Antibiotico,2023
9819,Citicolina,Tableta 500 mg,15.0,Psicoestimulante,2023
9162,Claritromicina,Tableta 500 mg,5.0,Antibacteriano,2023
9163,Claritromicina 250 mg/5mL Suspension,Frasco 60 ml,90.0,Antibacteriano,2023
9164,Clindamicina,Capsula 300 mg,5.0,Antibacteriano,2023
10281,Clindamicina Óvulo,Ovulo 100 mg,10.0,Antibacteriano,2023
9350,Clopidogrel,Tableta 75 mg,1.5,Cardiovascular,2023
10233,Clorpromazina,Tableta 25 mg,6.0,Antipsicotico,2023
1781,Clorpromazina,Tableta 100m,7.0,Antipsicotico,2023
10245,Clorpromazina,Tableta 200 mg,15.0,Antipsicotico,2023
9244,Cloruro de Sodio 6.5 mg/ mL Gotas Nasales,Frasco Gotero 15 ml,15.0,Fluidificante,2023
1471,Clotrimazol 1% Crema,Tubo 30g,10.0,Antifungico,2023
1475,Clotrimazol 1% Solucion,Frasco Gotero 20 ml,12.0,Antifungico,2023
10231,Clotrimazol Ovulos,Ovulo 500 mg,6.0,Antifungico,2023
9493,Codera Larga Unidad,Unidad,180.0,Insumo Ortopedico,2023
9492,Codera Mediana Unidad,Unidad,180.0,Insumo Ortopedico,2023
9498,Collarín Blando Largo,Unidad,100.0,Insumo Ortopedico,2023
9497,Collarín Blando Mediano,Unidad,100.0,Insumo Ortopedico,2023
9499,Collarín Rígido Ajustable Grande,Unidad,350.0,Insumo Ortopedico,2023
1900,"Complejo B (Vit.B1 100 mg, B2 10 mg, B6 10mg, Nicotinamida",Vial 10 ml,20.0,Vitamina,2023
1898,Complejo B (Vit.B1 15mg + B2 1mg + B6 2.6mg + B12 2mcg + Nicotinamida 10mg),Tableta,0.5,Vitamina,2023
1899,Complejo B (Vit.B1 50 mg + B6 50 mg + B12 200mcg ) 15 mL Jbe,Frasco 120 ml,15.0,Vitamina,2023
1784,Decanoato de Flufenazina,Ampolla 25 mg/ml,400.0,Antipsicotico,2023
1638,Dexametasona,Tableta 0.5 mg,1.5,Antiinflamatorio Esteroideo,2023
9299,DEXAMETASONA,Tableta 4 mg,5.0,Antiinflamatorio Esteroideo,2023
10250,Dexametasona Fosfato Sódico Iny. IM-IV,Ampolla 4 mg/ml,5.0,Antiinflamatorio Esteroideo,2023
1876,Dextrosa al 50% i.v.,Vial 20 ml,15.0,Soluciones Correctoras Desordenes De Agua,2023
1045,Diclofenac Sódico,Ampolla 75 mg/3 ml,2.0,Antiinflamatorio No Esteroid,2023
1043,Diclofenaco Dietilamonio1.16% Gel,Tubo 20 g,10.0,Antiinflamatorio No Esteroid,2023
1047,Diclofenaco Sodico,Tableta 50 mg,0.2,Antiinflamatorio No Esteroid,2023
1168,Dicloxacilina,Capsula 500 mg,4.0,Antibacteriano,2023
9333,Difenhidramina,Tableta 25 mg,0.5,Antihistaminico,2023
1852,Difenhidramina 10 mg/ml,Ampolla 2 ml,10.0,Antihistaminico,2023
1851,Difenhidramina 12.5 mg/5mL,Frasco 60 ml,15.0,Antihistaminico,2023
1441,Digoxina,Tableta 0.25 mg,1.0,Cardiovascular,2023
1598,Dimenhidrinato,Tableta 50 mg,0.5,Antihistaminico,2023
9413,Dimenhidrinato 15 mg/5 ml Jarabe,Frasco 60 ml,15.0,Antihistaminico,2023
1170,Doxiciclina,Capsula 100 mg,1.0,Antibacteriano,2023
1434,Enalapril Maleato,Tableta 10 mg,0.2,Cardiovascular,2023
1435,Enalapril Maleato,Tableta 20 mg,0.2,Cardiovascular,2023
1173,Eritromicina 250 mg/5 mL,Frasco 120 ml,50.0,Antibacteriano,2023
10262,Eritromicina Estearato,Tableta 500 mg,5.0,Antibacteriano,2023
9170,Eritropoyetina Humana Jeringa Precargada,Ampolla 4000 UI/0.3 ml,135.0,Antianemico,2023
11002,Eritropoyetina Humana Liofilizada,Vial,550.0,Antianemico,2023
9102,Espirómetro,Unidad,200.0,Insumo Hospitalario,2023
9369,Espironolactona,Tableta 100 mg,4.0,Cardiovascular,2023
9793,Espironolactona,Tableta 25 mg,2.0,Cardiovascular,2023
9337,Estrogenos Conjugados,Tableta 0.625 mg,5.0,Hormonas Estrogena,2023
10592,Etinilestradiol + Levonorgestrel,Tableta 30mcg/150 mcg,20.0,Hormonas Contraceptiva,2023
1106,Fenitoína Sódica,Tableta 100 mg,8.0,Antiepileptico,2023
9727,Fenitoina Sodica 125 mg/5mL Susp. Oral,Frasco 120 ml,200.0,Antiepileptico,2023
1256,Fluconazol,Capsula 150 mg,2.5,Antifungico,2023
9741,Fluconazol 50 mg/5mL Susp. Oral,Frasco 60 ml,200.0,Antifungico,2023
9181,Fluoxetina,Tableta 20 mg,6.0,Antidepresivo,2023
9736,Fosfomicina,Tableta 500 mg,10.0,Antibacteriano,2023
9735,Fosfomicina 250 mg/5ml Susp. Oral,Frasco 120 ml,140.0,Antibacteriano,2023
1574,Furosemida,Tableta 40 mg,0.3,Cardiovascular,2023
9063,Gasa Precortada 4 X 4 Sobre,Sobre 10 Unidades,10.0,Insumo Hospitalario,2023
9808,Gentamicina 3mg/ml Gotas Oftalmicas,Frasco Gotero 5 ml,30.0,Aminoglucosido,2023
1175,Gentamicina Sulfato 40 mg/mL,Ampolla 8 mg/2 ml,3.0,Aminoglucosido,2023
1662,Glibenclamida 5 mg,Tableta 5 mg,0.2,Insulinas Y Otros Hipoglucemiante,2023
9745,Gotas Oticas (Polimixina+Neomicina),Frasco Gotero 10 ml,125.0,Antibiotico,2023
10264,Griseofulvina,Tableta 500mg,7.0,Antifungico,2023
2167,Guante Examen Medium # 71/2,Par,3.0,Insumo Hospitalario,2023
10771,Guantes de Goma Nitrilo talla M C/100 unidad,Par,10.0,Insumo Hospitalario,2023
10764,"Guantes de Goma, Nitrilo talla L C/100 Unidad",Par,10.0,Insumo Hospitalario,2023
1787,Haloperidol,Tableta 5 mg,1.0,Psicoterapeutico,2023
1786,Haloperidol,Tableta 10mg,0.9,Psicoterapeutico,2023
1790,Haloperidol Gotas 2 mg/mL,Frasco Gotero 15 ml,16.0,Psicoterapeutico,2023
1359,Heparina,Vial 5000 UI/5 ml,75.0,Anticoagulane,2023
10235,Hidralacina Clorhidrato,Tableta 50 mg,40.0,Cardiovascular,2023
9794,Hidroclorotiazida,Tableta 25 mg,0.3,Cardiovascular,2023
1575,Hidroclorotiazida,Tableta 50 mg,0.3,Cardiovascular,2023
1514,Hidrocortisona 1% Pomada,Tubo 15 g,20.0,Antiinflamatorio Esteroideo,2023
1640,Hidrocortisona 100 mg,Vial,10.0,Antiinflamatorio Esteroideo,2023
10743,Hidroxido de Aluminio +hidroxido de Magnesio Gel +Simeticona Suspension,Sobre ml,25.0,Antiacido Antiflatulento,2023
9282,Hierro Sacarosa,Ampolla 100 mg/5 ml,40.0,Antianemico,2023
10236,Ibuprofeno,Tableta 400,1.0,Antiinflamatorio No Esteroid,2023
1055,Ibuprofeno,Tableta 600 mg,1.0,Antiinflamatorio No Esteroid,2023
10237,Ibuprofeno 200mg/5ml Suspension,Frasco 60 ml,30.0,Antiinflamatorio No Esteroid,2023
9274,Imipramina Clorhidrato,Tableta 25 mg,1.0,Antidepresivo,2023
9643,Inmovilizador De Muñeca Derecha,Unidad,160.0,Insumo Ortopedico,2023
9647,Inmovilizador De Muñeca Izquierda,Unidad,160.0,Insumo Ortopedico,2023
1690,Inmunoglobulina Antitetánica (Humana),Vial 250 UI/ml,500.0,Antitetanica,2023
9645,Insulina Glargina Recombinante 100 UI/mL Jeringa Precargada,Ampolla Multidosis,350.0,Insulinas Y Otros Hipoglucemiante,2023
1663,Insulina Intermedia NPH 100 UI/mL Vial 10 mL,Vial 10 ml,110.0,Insulinas Y Otros Hipoglucemiante,2023
1664,Insulina Mixta 70/30 100 UI/mL Vial 10 mL,Vial 10 ml,110.0,Insulinas Y Otros Hipoglucemiante,2023
1665,Insulina Regular (Cristalina) 100 UI/mL Vial 10mL,Vial 10 ml,110.0,Insulinas Y Otros Hipoglucemiante,2023
10388,Ipratropio Bromuro 0.900 mcg/ml Sol. Para Nebulizar,Ampolla,50.0,Antiasmatico,2023
9526,Itraconazol,Capsula 100 mg,6.5,Antifungico,2023
2387,Jabón Antiséptico (Benzalconio) Pasta 100 g,Unidad,30.0,Desinfectant,2023
2392,Jabón de Avena Pasta de 100 g,Unidad,30.0,Desinfectant,2023
2389,Jabón de Azufre 10% Pasta de 100 gr.,Unidad,30.0,Desinfectant,2023
2020,Jeringa 3 ml,Unidad,2.0,Insumo Hospitalario,2023
2022,Jeringa 5 mL,Unidad,2.0,Insumo Hospitalario,2023
2023,Jeringa 10 mL,Unidad,3.0,Insumo Hospitalario,2023
2029,Jeringa Insulina,Unidad,2.0,Insumo Hospitalario,2023
9427,Ketoconazol 2% Champú,Frasco 100 ml,30.0,Antifungico,2023
1481,Ketoconazol 2% Crema,Tubo 30 g,12.0,Antifungico,2023
9338,Lactulosa 66.7 g/100 mL,Frasco 240 ml,150.0,Laxante Osmotico,2023
1339,Levodopa + Benserazida,Tableta 200 mg+50 mg,15.0,Antiparkinsoniano,2023
9732,Levofloxacina,Tableta 500 mg,2.5,Antibiotico,2023
10268,Levotiroxina,Tableta 25mcg,1.5,Hormona Tiroidea,2023
10246,Levotiroxina,Tableta 50 mcg,1.5,Hormona Tiroidea,2023
9231,Levotiroxina,Tableta 0.1 mg,1.5,Hormona Tiroidea,2023
1438,Lisinopril,Tableta 20 mg,2.0,Cardiovascular,2023
1437,Lisinopril,Tableta 10 mg,0.5,Cardiovascular,2023
1081,Loratadina,Tableta 10 mg,0.5,Antihistaminico,2023
1084,Loratadina 5 mg/5mL Jarabe,Frasco 90 ml,15.0,Antihistaminico,2023
9772,Losartan,Tableta 100 mg,1.5,Cardiovascular,2023
9392,Losartán Potásico,Tableta 50 mg,0.5,Cardiovascular,2023
2063,Mariposita No.21,Unidad,2.0,Insumo Hospitalario,2023
2064,Mariposita No.23,Unidad,2.0,Insumo Hospitalario,2023
2065,Mariposita No.25,Unidad,2.0,Insumo Hospitalario,2023
9353,Mascarilla para Nebulizar Adulto,Unidad,25.0,Insumo Hospitalario,2023
2419,Mascarilla para Nebulizar Pediátrica,Unidad,25.0,Insumo Hospitalario,2023
1217,Mebendazol,Blíster 6 tableta,3.0,Antihelmintico,2023
1218,Mebendazol,Frasco 30 ml,10.0,Antihelmintico,2023
9076,Mecobalamina,Tableta 500 m cg,5.0,Vitamina,2023
1661,Metformina,Tableta 8850 mg,0.5,Insulinas Y Otros Hipoglucemiante,2023
10276,Metformina,Tableta 500 mg,0.5,Insulinas Y Otros Hipoglucemiante,2023
10238,Metildopa,Tableta 250 mg,4.0,Cardiovascular,2023
1414,Metil-Dopa,Tableta 500 mg,5.0,Cardiovascular,2023
1602,Metoclopramida,Tableta 10 mg,0.4,Antiemetico,2023
10630,Metoprolol,Tableta 50 mg,1.75,Cardiovasculares Antianginoso,2023
9070,Metoprolol,Tableta 100 mg,1.75,Cardiovasculares Antianginoso,2023
1235,Metronidazol,Tableta 500 mg,0.5,Amebicida,2023
10273,Metronidazol + Diyodohidroxiquinoleina,Tableta 400 mg/200 mg,7.0,Antihelmintico,2023
10274,Metronidazol + Diyodohidroxiquinoleina 400mg + 200mg,Frasco 120 ml,85.0,Antihelmintico,2023
10339,Metronidazol Benzoato 200mg/5ml Susp. Oral,Frasco 120 ml,20.0,Amebicida,2023
10347,Muleta Aluminio Adulto (L),Unidad,300.0,Insumo Ortopedico,2023
10348,Muleta de Aluminio para adolescentes (S),Unidad,300.0,Insumo Ortopedico,2023
10349,Muletas De Aluminio Grandes Para Adultos XL,Unidad,300.0,Vitamina,2023
1905,"Mult. Lactante Sin Estim(Vit.A1500UI,D 400UI,C 35mg,B1 0.5mg,B2 0.5mg,B6 Niacinamina 8mg)",Frasco Gotero 15 ml,20.0,Vitamina,2023
10398,Multivitaminas Prenatales,Capsula,7.0,Vitamina,2023
9340,Nafazolina 0.1% Solución Oftálmica,Frasco Gotero 10ml,35.0,Descongestivo Ocular,2023
9710,Naproxeno,Tableta 550 ml,7.0,Antiinflamatorio No Esteroid,2023
1418,Nifedipina,Tableta 20 mg,0.2,Cardiovascular,2023
1417,Nifedipina,Tableta 10 mg,0.2,Antioxitocico,2023
9744,"Nistatina 100,000 UI Óvulos Unid","Óvulos 100,000 UI",5.0,Antifungico,2023
9168,"Nistatina 100,000 UI/ mL Suspensión Frasco 30 mL",Frasco 30 ml,20.0,Antifungico,2023
